,index,dataset,time_predicted_mean
446,generalized_dunn_13,generated_2dim_10cl,0.0
447,generalized_dunn_13,generated_2dim_30cl,120.69517019059923
448,generalized_dunn_13,heart_h,0.32500656445821124
449,generalized_dunn_13,heart_long_beach,0.1421468522813585
450,generalized_dunn_13,heart_switzerland,66.09342643949721
451,generalized_dunn_13,immunotherapy,0.0
452,generalized_dunn_13,iris,0.25649627049763996
453,generalized_dunn_13,leaf,0.0
454,generalized_dunn_13,mu284,0.0
455,generalized_dunn_13,oil_spill,129.01901388168335
456,generalized_dunn_13,parkinsons,0.0
457,generalized_dunn_13,pathogen_survey_dataset,249.1241891119215
458,generalized_dunn_13,planning_relax,81.29704186651442
459,generalized_dunn_13,pm10,80.85595075289409
460,generalized_dunn_13,pollen,194.4371128877004
461,generalized_dunn_13,prnn_crabs,24.26454888449775
462,generalized_dunn_13,prnn_fglass,14.78857167561849
463,generalized_dunn_13,quake,599.216746462716
464,generalized_dunn_13,rmftsa_ctoarrivals,38.6113551457723
465,generalized_dunn_13,rmftsa_sleepdata,0.0
466,generalized_dunn_13,sales_transactions,28.771879805458916
467,generalized_dunn_13,seeds,8.373141288757324
468,generalized_dunn_13,seismic_bumps,45.33430504798889
469,generalized_dunn_13,steel_plates_fault,360.8490783373515
470,generalized_dunn_13,transplant,0.0
471,generalized_dunn_13,user_knowledge,38.695897049374054
472,generalized_dunn_13,vertebra_column,7.2577706178029375
473,generalized_dunn_13,volcanoes_a2,504.31194191508825
474,generalized_dunn_13,volcanoes_a3,441.0816864172618
475,generalized_dunn_13,volcanoes_a4,368.67497385872736
476,generalized_dunn_13,volcanoes_e1,188.74051843749152
477,generalized_dunn_13,volcanoes_e2,109.0399214691586
478,generalized_dunn_13,volcanoes_e3,211.65469347106085
479,generalized_dunn_13,volcanoes_e4,241.50551851590475
480,generalized_dunn_13,volcanoes_e5,250.61569656266107
481,generalized_dunn_13,vowel,124.57983337508307
482,generalized_dunn_13,wholesale_customers,73.19445265663995
483,generalized_dunn_13,wine_quality_red,217.53224425845676
484,generalized_dunn_13,yagoSchema_ttl,18.917653375201755
485,generalized_dunn_41,Concrete_Data,94.013250430425
486,generalized_dunn_41,HappinessRank_2015,5.394690010282728
487,generalized_dunn_41,ICU,3.142089419894748
488,generalized_dunn_41,ParkinsonSpeechDataset,95.79488939709134
489,generalized_dunn_41,analcatdata_lawsuit,1.0129136244455974
490,generalized_dunn_41,analcatdata_vineyard,12.35892981953091
491,generalized_dunn_41,analcatdata_wildcat,0.0
492,generalized_dunn_41,arsenic_female_bladder,2.339909553527832
493,generalized_dunn_41,arsenic_male_bladder,15.946878698137072
494,generalized_dunn_41,arsenic_male_lung,16.172886821958755
495,generalized_dunn_41,autoUniv_au7_1100,112.50583383772108
496,generalized_dunn_41,autoUniv_au7_500,38.496424727969696
497,generalized_dunn_41,autoUniv_au7_700,33.44468071725633
498,generalized_dunn_41,badges2,0.0
499,generalized_dunn_41,banknote_authentication,157.31687551074558
500,generalized_dunn_41,boston_corrected,25.654746691385906
501,generalized_dunn_41,breast_tissue,1.256298303604126
502,generalized_dunn_41,chscase_census2,3.2309931914011636
503,generalized_dunn_41,chscase_census6,2.2409027417500815
504,generalized_dunn_41,collins,73.77225261264377
505,generalized_dunn_41,dataset_185_yeast,216.1690510114034
506,generalized_dunn_41,dataset_187_abalone,447.3836944103241
507,generalized_dunn_41,dataset_18_mfeat_morphological,209.00077806578742
508,generalized_dunn_41,dataset_2181_auto_price,0.0
509,generalized_dunn_41,dataset_36_segment,32.474036349190605
510,generalized_dunn_41,dataset_39_ecoli,0.36483444107903373
511,generalized_dunn_41,dataset_41_glass,1.7791726059383817
512,generalized_dunn_41,dataset_43_haberman,0.0
513,generalized_dunn_41,dataset_53_heart_statlog,3.8443048000335693
514,generalized_dunn_41,dataset_54_vehicle,39.173715088102554
515,generalized_dunn_41,dataset_8_liver_disorders,12.430890427695381
516,generalized_dunn_41,debutanizer,788.1454711225298
517,generalized_dunn_41,disclosure_x_bias,37.650005949868095
518,generalized_dunn_41,fri_c0_1000_25,74.76381137635973
519,generalized_dunn_41,fri_c0_100_25,0.0
520,generalized_dunn_41,fri_c0_250_10,7.223813242382473
521,generalized_dunn_41,fri_c1_1000_5,73.51366435156928
522,generalized_dunn_41,fri_c1_100_10,2.6600195831722684
523,generalized_dunn_41,fri_c1_100_5,2.0663109620412192
524,generalized_dunn_41,fri_c1_250_10,6.440024746788873
525,generalized_dunn_41,fri_c1_250_5,9.54430299335056
526,generalized_dunn_41,fri_c1_500_25,23.72074058320787
527,generalized_dunn_41,fri_c2_1000_10,74.64314828978644
